VirusTaxID,Virus,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusNCBIResolved,ICTVRatified
639270,avian rotavirus turkey/minnesota/b3029/2008,rotavirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
639271,avian rotavirus turkey/minnesota/b4021/2008,rotavirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
639272,avian rotavirus turkey/minnesota/b5006/2008,rotavirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
639273,avian rotavirus turkey/minnesota/b5009/2008,rotavirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
639274,avian rotavirus turkey/minnesota/b5015/2008,rotavirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
639275,avian rotavirus turkey/minnesota/b5018/2008,rotavirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
639276,avian rotavirus turkey/minnesota/b5019/2008,rotavirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
639277,avian rotavirus turkey/minnesota/b5020/2008,rotavirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
639278,avian rotavirus turkey/minnesota/b5022/2008,rotavirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
639279,avian rotavirus turkey/minnesota/b5023/2008,rotavirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
639280,avian rotavirus turkey/minnesota/b5024/2008,rotavirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
639281,avian rotavirus turkey/minnesota/b5035/2008,rotavirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
686983,avian sapelovirus,sapelovirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
11878,avian sarcoma virus ct10,alpharetrovirus,retroviridae,ortervirales,revtraviricetes,TRUE,TRUE
691956,avihepatovirus a,avihepatovirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,TRUE
2212748,avihepatovirus sp.,avihepatovirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2744857,avipoxvirus 1130,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
2019388,avipoxvirus 2017,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047190,avipoxvirus 2a205643,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1333866,avipoxvirus 31239,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
2019389,avipoxvirus 3864,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
565243,avipoxvirus berthelot's pipit/porto santo/v5po/2006,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
565244,avipoxvirus berthelot's pipit/tenerife/blue titpox/2006,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1756707,avipoxvirus betim 1,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1237714,avipoxvirus bl-2012,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
469620,avipoxvirus blackcap/cze/2007,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1006327,avipoxvirus canary/pt-44463/portugal/2010,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1608258,avipoxvirus chicken/pt-30327/portugal/2013,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
2320697,avipoxvirus clade c,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
365620,avipoxvirus cvl,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1496300,avipoxvirus dx,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047191,avipoxvirus e00/rd,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047192,avipoxvirus e00/s5,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047193,avipoxvirus e00/u5,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047194,avipoxvirus e00/un,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047195,avipoxvirus e00/vs,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047196,avipoxvirus ex8221,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1006326,avipoxvirus flamingo/pt-29021/portugal/2010,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1176578,avipoxvirus fma-2012,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1337067,avipoxvirus gav01/lima/2011,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
365613,avipoxvirus gb,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
569164,avipoxvirus great tit/er-2008/cze,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
986718,avipoxvirus hnpv/nzl/2002,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
986725,avipoxvirus hupv1/nzl/1992,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047197,avipoxvirus id2701,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047198,avipoxvirus id2757,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047199,avipoxvirus id8501092,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047200,avipoxvirus id8926,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047201,avipoxvirus id8964,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047202,avipoxvirus id9081,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047203,avipoxvirus id9801,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1004021,avipoxvirus india/07/2009,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1004022,avipoxvirus india/08/2009,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
468376,avipoxvirus isolate 1739/2006,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
468377,avipoxvirus isolate 2634/1998,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294089,avipoxvirus isolate alaska,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294090,avipoxvirus isolate antarctica,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
263959,avipoxvirus isolate apiii,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294091,avipoxvirus isolate argentina,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294092,avipoxvirus isolate arizona,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294093,avipoxvirus isolate belgium,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294094,avipoxvirus isolate california,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
656811,avipoxvirus isolate cca/07,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
656813,avipoxvirus isolate cch/07,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294095,avipoxvirus isolate chile,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294096,avipoxvirus isolate colorado,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
263954,avipoxvirus isolate dd1258,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294097,avipoxvirus isolate florida,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294098,avipoxvirus isolate galapagos islands,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294099,avipoxvirus isolate georgia,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
462818,avipoxvirus isolate hawaii,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294100,avipoxvirus isolate hungary,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
656815,avipoxvirus isolate id8501092,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
656814,avipoxvirus isolate id8964,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294101,avipoxvirus isolate illinois,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294102,avipoxvirus isolate maryland,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294103,avipoxvirus isolate massachusetts,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294104,avipoxvirus isolate midway islands,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294105,avipoxvirus isolate minnesota,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294106,avipoxvirus isolate mississippi,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294107,avipoxvirus isolate montana,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294108,avipoxvirus isolate nevada,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294109,avipoxvirus isolate new york,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294110,avipoxvirus isolate oregon,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
656810,avipoxvirus isolate pat/07,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294111,avipoxvirus isolate pennsylvania,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
468378,avipoxvirus isolate pm33/2007,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
468379,avipoxvirus isolate pm34/2007,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
468380,avipoxvirus isolate pm9/2007,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
656812,avipoxvirus isolate sat/07,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1511774,avipoxvirus isolate sevilla,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294112,avipoxvirus isolate south korea,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294113,avipoxvirus isolate spain,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294114,avipoxvirus isolate texas,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294120,avipoxvirus isolate the netherlands,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294115,avipoxvirus isolate united kingdom,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294116,avipoxvirus isolate utah,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
405092,avipoxvirus isolate vienna,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294117,avipoxvirus isolate washington,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294118,avipoxvirus isolate washington dc,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1294119,avipoxvirus isolate wisconsin,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
2582417,avipoxvirus japanese cormorant/iwakuni/2017,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
2582418,avipoxvirus japanese cormorant/miyoshi/2017,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
2734904,avipoxvirus japanese cormorant/yamanashi/2017,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
2734905,avipoxvirus japanese cormorant/yamanashi/2019,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1656227,avipoxvirus large-billed crow/asahikawa/hokkaido/jpn/2008,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
692273,avipoxvirus mk1,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1569592,avipoxvirus mz-2014,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047204,avipoxvirus n624124,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1465725,avipoxvirus okr-2014,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
692274,avipoxvirus ol1,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
408592,avipoxvirus pa153/05,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
986727,avipoxvirus papv/nzl/2002,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1047205,avipoxvirus pat/07,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
986723,avipoxvirus pccpv1/nzl/2006,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
986720,avipoxvirus pccpv2/nzl/2007,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
365621,avipoxvirus peekham,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1133595,avipoxvirus penguin/ap/arg/2007,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1367516,avipoxvirus pepv_san92,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1367517,avipoxvirus pgpv10k_ld1,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1367518,avipoxvirus pgpv10k_rp1,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1367519,avipoxvirus pgpv10k_sp1,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1367520,avipoxvirus pgpv11k_fp1,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1367521,avipoxvirus pgpv11k_fp2,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1367522,avipoxvirus pgpv11k_ld2,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1367523,avipoxvirus pgpv11k_pi5,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1367524,avipoxvirus pgpv93k_rp2,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1367525,avipoxvirus pgpvo_pi1,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1367526,avipoxvirus pgpvo_pi2,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1367527,avipoxvirus pgpvo_pi4,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
856735,avipoxvirus pigeon/capm v-101/cze/1965,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
795157,avipoxvirus pox10291,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
795158,avipoxvirus pox10302,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
795159,avipoxvirus pox10588,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
795160,avipoxvirus pox10643,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
795161,avipoxvirus pox10716,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
795162,avipoxvirus pox11408,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
795163,avipoxvirus pox11458,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
795164,avipoxvirus pox12717,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
795165,avipoxvirus pox13916,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
795166,avipoxvirus pox7379,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
795167,avipoxvirus poxhaam26,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
795168,avipoxvirus poxpv013.3,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
986726,avipoxvirus ptpv/nzl/2005,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1928336,avipoxvirus sp.,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1004778,avipoxvirus spilornis cheela/taiwan/2008,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1234869,avipoxvirus strain elsharqyia_pgpv,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1496301,avipoxvirus td,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1259810,avipoxvirus tmpv,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
986722,avipoxvirus tnpv3/nzl/2007,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
986719,avipoxvirus tnpv6/nzl/2009,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
986728,avipoxvirus tppv/nzl/2002,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
986724,avipoxvirus tvpv2/nzl/2008,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1281442,avipoxvirus vic-02,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1281441,avipoxvirus vic-08,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
880350,avipoxvirus white-tailed eagle/hokkaido/jpn/2004,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
569163,avipoxvirus wood pigeon/er-2008/cze,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1496299,avipoxvirus xl,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
986729,avipoxvirus zlpv1/nzl/2007,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1511772,avisivirus a,avisivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,TRUE
2080834,avisivirus ave052/asv,avisivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
1985982,avisivirus b,avisivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,TRUE
1985983,avisivirus c,avisivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,TRUE
1766559,avisivirus pf-chk1/asv,avisivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2212749,avocet calicivirus,NA,caliciviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2212751,avocet megrivirus,megrivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2212755,avocet picornavirus,NA,NA,picornavirales,pisoniviricetes,TRUE,FALSE
2212790,avocet picornavirus b,NA,picobirnaviridae,durnavirales,duplopiviricetes,TRUE,FALSE
2493083,avulavirus sp.,NA,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
1001081,azagny virus,orthohantavirus,hantaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
120505,baboon cytomegalovirus,cytomegalovirus,herpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
196403,baboon endogenous virus,gammaretrovirus,retroviridae,ortervirales,revtraviricetes,TRUE,FALSE
75888,baboon orthoreovirus,orthoreovirus,reoviridae,reovirales,resentoviricetes,TRUE,TRUE
2202647,bacilladnaviridae sp.,NA,bacilladnaviridae,baphyvirales,arfiviricetes,TRUE,FALSE
1634484,badger associated gemykibivirus 1,gemykibivirus,genomoviridae,geplafuvirales,repensiviricetes,TRUE,TRUE
2741745,badger papillomavirus,NA,papillomaviridae,zurhausenvirales,papovaviricetes,TRUE,FALSE
1168208,badger parvovirus,protoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
64290,bagaza virus,flavivirus,flaviviridae,amarillovirales,flasuviricetes,TRUE,TRUE
2203081,baiomys poxvirus,NA,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1933175,bakau orthobunyavirus,orthobunyavirus,peribunyaviridae,bunyavirales,ellioviricetes,TRUE,TRUE
1484571,baku virus,orbivirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
1758209,balaenoptera acutorostrata gammaherpesvirus 1,NA,herpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
1758210,balaenoptera acutorostrata gammaherpesvirus 2,NA,herpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
1758211,balaenoptera physalus alphaherpesvirus,NA,herpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
2304618,balagodu virus,orthobunyavirus,peribunyaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
2654971,bald eagle hepacivirus,hepacivirus,flaviviridae,amarillovirales,flasuviricetes,TRUE,FALSE
1740857,bald eagle poxvirus,avipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
1110512,balistapus sp. betanodavirus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
1986118,ball python nidovirus 1,pregotovirus,tobaniviridae,nidovirales,pisoniviricetes,TRUE,TRUE
2707195,balleny virus,NA,NA,NA,NA,TRUE,FALSE
1805494,bamaga virus,NA,flaviviridae,amarillovirales,flasuviricetes,TRUE,FALSE
2305269,bamboo rat parvovirus,NA,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
479058,bandicoot papillomatosis carcinomatosis virus type 1,NA,papillomaviridae,zurhausenvirales,papovaviricetes,TRUE,FALSE
500654,bandicoot papillomatosis carcinomatosis virus type 2,NA,papillomaviridae,zurhausenvirales,papovaviricetes,TRUE,FALSE
431621,bandicota indica cytomegalovirus 1,cytomegalovirus,herpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
431622,bandicota indica cytomegalovirus 2,cytomegalovirus,herpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
431623,bandicota indica cytomegalovirus 3,cytomegalovirus,herpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
431624,bandicota indica cytomegalovirus 4,cytomegalovirus,herpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
425185,bandicota indica rhadinovirus 1,rhadinovirus,herpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
425186,bandicota indica rhadinovirus 2,rhadinovirus,herpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
425187,bandicota indica rhadinovirus 3,rhadinovirus,herpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
425188,bandicota indica rhadinovirus 4,rhadinovirus,herpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
398033,bandicota savilei rhadinovirus 1,rhadinovirus,herpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
2748253,bangui virus,NA,peribunyaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
2716654,bania partiti-like virus,NA,partitiviridae,durnavirales,duplopiviricetes,TRUE,FALSE
1325460,banna-like virus strain balaton/2010/hun,seadornavirus,reoviridae,reovirales,resentoviricetes,TRUE,FALSE
77763,banna virus,seadornavirus,reoviridae,reovirales,resentoviricetes,TRUE,TRUE
38837,banzi virus,flavivirus,flaviviridae,amarillovirales,flasuviricetes,TRUE,TRUE
759938,barbel circovirus,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
2707196,bardin virus,NA,NA,NA,NA,TRUE,FALSE
43761,barfin flounder nervous necrosis virus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,TRUE
11020,barmah forest virus,alphavirus,togaviridae,martellivirales,alsuviricetes,TRUE,TRUE
2609870,barramundi adomavirus,NA,adomaviridae,NA,NA,TRUE,FALSE
464938,barramundi cod nervous necrosis virus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
464939,barramundi nervous necrosis virus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
1978534,barur ledantevirus,ledantevirus,rhabdoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
1987017,bas-congo tibrovirus,tibrovirus,rhabdoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
1930507,basavirus sp.,NA,NA,NA,NA,TRUE,FALSE
1906170,bastrovirus-like_virus/vietnam/bat/17819_21,NA,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
2025396,bastrovirus bas-1,NA,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
2025397,bastrovirus bas-2,NA,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
2025398,bastrovirus bas-3,NA,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
2766746,bastrovirus rat/77,NA,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
2766747,bastrovirus rat/78,NA,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1906173,bastrovirus/vietnam/porcine/17489_85,NA,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1169636,bat aav sc2991,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
1169637,bat aav sc3386,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
1169638,bat aav sc4399,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600356,bat adeno-associated virus btaav-cl1,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600357,bat adeno-associated virus btaav-cl10,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600358,bat adeno-associated virus btaav-cl11,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600360,bat adeno-associated virus btaav-cl3,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600361,bat adeno-associated virus btaav-cl4,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600362,bat adeno-associated virus btaav-cl5,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600363,bat adeno-associated virus btaav-cl6,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600364,bat adeno-associated virus btaav-cl7,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600365,bat adeno-associated virus btaav-cl8,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600366,bat adeno-associated virus btaav-cl9,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600367,bat adeno-associated virus btaav-ds1,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600368,bat adeno-associated virus btaav-ds2,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600369,bat adeno-associated virus btaav-ds3,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600370,bat adeno-associated virus btaav-ds4,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600371,bat adeno-associated virus btaav-zs1,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600372,bat adeno-associated virus btaav-zs10,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2600373,bat adeno-associated virus btaav-zs11,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
