VirusTaxID,Virus,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusNCBIResolved,ICTVRatified
3141862,chaerephon bat picornavirus,,,picornavirales,pisoniviricetes,TRUE,FALSE
3141916,chaerephon bat polyomavirus,,polyomaviridae,sepolyvirales,papovaviricetes,TRUE,FALSE
1276181,chaerephon polyomavirus 1,,polyomaviridae,sepolyvirales,papovaviricetes,TRUE,FALSE
1276182,chaerephon polyomavirus 2,,polyomaviridae,sepolyvirales,papovaviricetes,TRUE,FALSE
2917966,chaerephon pumilus alphacoronavirus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
670528,chaetodon bennetti nervous necrosis virus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
2690225,chalinolobus gouldii adenovirus,,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
2687252,chalinolobus gouldii alphacoronavirus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
2687258,chalinolobus gouldii paramyxovirus,,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
2690226,chalinolobus morio adenovirus,,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
2687255,chalinolobus morio alphacoronavirus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
2687259,chalinolobus morio paramyxovirus,,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
2989482,chalinolobus tuberculatus alphacoronavirus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
3077536,chalinolobus tuberculatus astrovirus 1,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
3077537,chalinolobus tuberculatus astrovirus 2,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
3077538,chalinolobus tuberculatus flavivirus 1,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,TRUE,FALSE
3077539,chalinolobus tuberculatus flavivirus 2,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,TRUE,FALSE
3077540,chalinolobus tuberculatus flavivirus 3,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,TRUE,FALSE
3077541,chalinolobus tuberculatus hepevirus 1,,hepeviridae,hepelivirales,alsuviricetes,TRUE,FALSE
3077542,chalinolobus tuberculatus hepevirus 2,,hepeviridae,hepelivirales,alsuviricetes,TRUE,FALSE
3077543,chalinolobus tuberculatus nodavirus 1,,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
3077544,chalinolobus tuberculatus nodavirus 2,,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
3077545,chalinolobus tuberculatus papillomavirus,,papillomaviridae,zurhausenvirales,papovaviricetes,TRUE,FALSE
3077546,chalinolobus tuberculatus paramyxovirus 1,,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
3077547,chalinolobus tuberculatus paramyxovirus 2,,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
3077548,chalinolobus tuberculatus paramyxovirus 3,,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
3077549,chalinolobus tuberculatus peribunyavirus,,peribunyaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
3077550,chalinolobus tuberculatus picobirnavirus 1,,picobirnaviridae,durnavirales,duplopiviricetes,TRUE,FALSE
3077551,chalinolobus tuberculatus picobirnavirus 2,,picobirnaviridae,durnavirales,duplopiviricetes,TRUE,FALSE
3077581,chalinolobus tuberculatus picornavirus,,,picornavirales,pisoniviricetes,TRUE,FALSE
3077552,chalinolobus tuberculatus reovirus,,,reovirales,resentoviricetes,TRUE,FALSE
3077553,chalinolobus tuberculatus rhabdovirus,,rhabdoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
2801034,chamaeleonid herpesvirus 1,,,herpesvirales,herviviricetes,TRUE,FALSE
346175,chameleon adenovirus,atadenovirus,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
40052,changuinola virus,orbivirus,sedoreoviridae,reovirales,resentoviricetes,TRUE,FALSE
910245,channel catfish reovirus 730,,,reovirales,resentoviricetes,TRUE,FALSE
596240,chanos chanos nervous necrosis virus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
3104763,chaphamaparvovirus anseriform 7,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
3104764,chaphamaparvovirus anseriform 8,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
3104765,chaphamaparvovirus anseriform 9,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2759403,chaphamaparvovirus anseriform1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059857,chaphamaparvovirus anseriform1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
2759404,chaphamaparvovirus anseriform2,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059858,chaphamaparvovirus anseriform2,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
2759405,chaphamaparvovirus anseriform3,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059859,chaphamaparvovirus anseriform3,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
2759407,chaphamaparvovirus anseriform4,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059860,chaphamaparvovirus anseriform4,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059861,chaphamaparvovirus anseriform5,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059862,chaphamaparvovirus anseriform6,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059863,chaphamaparvovirus avian1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052100,chaphamaparvovirus carnivoran1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052101,chaphamaparvovirus carnivoran2,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059864,chaphamaparvovirus carnivoran3,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052103,chaphamaparvovirus dasyurid1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052104,chaphamaparvovirus dasyurid2,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052105,chaphamaparvovirus dasyurid3,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052106,chaphamaparvovirus galliform1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052107,chaphamaparvovirus galliform2,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052108,chaphamaparvovirus galliform3,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052109,chaphamaparvovirus galliform4,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052110,chaphamaparvovirus galliform5,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059865,chaphamaparvovirus gruiform1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059866,chaphamaparvovirus gruiform2,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059867,chaphamaparvovirus gruiform3,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059868,chaphamaparvovirus gruiform4,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059869,chaphamaparvovirus perciform1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
2660749,chaphamaparvovirus perciform1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052111,chaphamaparvovirus primate1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
2663234,chaphamaparvovirus primate2,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3059870,chaphamaparvovirus primate2,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052112,chaphamaparvovirus psittacine1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052113,chaphamaparvovirus rodent1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052114,chaphamaparvovirus rodent2,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
2809295,chaphamaparvovirus sp.,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
3059872,chaphamaparvovirus strigiform1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
3052115,chaphamaparvovirus ungulate1,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,TRUE
2448649,chapparvovirus sp.,chapparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
3419753,charadrius alphaherpesvirus 1,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
2707204,charcot virus,,,,,TRUE,FALSE
2803580,charmer virus,,picobirnaviridae,durnavirales,duplopiviricetes,TRUE,FALSE
2926568,chatham bunyavirus,,,bunyavirales,ellioviricetes,TRUE,FALSE
3064101,chatham eel tosovirus,,tosoviridae,,,TRUE,FALSE
2737666,chatham orthoreovirus,orthoreovirus,spinareoviridae,reovirales,resentoviricetes,TRUE,FALSE
526120,cheetah astrovirus 1,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
670529,cheilinus trilobatus nervous necrosis virus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
2951536,cheilodipterus quinquelineatus orthomyxovirus,,orthomyxoviridae,articulavirales,insthoviricetes,TRUE,FALSE
1792586,cheirogaleid herpesvirus 1,,,herpesvirales,herviviricetes,TRUE,FALSE
1792587,cheirogaleid herpesvirus 2,,,herpesvirales,herviviricetes,TRUE,FALSE
985092,chelidonichthys lucernus betanodavirus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
1110513,chelon labrosus betanodavirus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
702738,chelonid alphaherpesvirus 6,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
2810136,cheloniid poxvirus 1,,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
2171371,chelsea phlebo-like virus,phlebovirus,phenuiviridae,bunyavirales,ellioviricetes,TRUE,FALSE
2321067,chelydra herpesvirus,,,herpesvirales,herviviricetes,TRUE,FALSE
40065,chenuda virus,orbivirus,sedoreoviridae,reovirales,resentoviricetes,TRUE,FALSE
2759411,chestnut teal aalivirus,aalivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2798290,chestnut teal astrovirus,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
2759402,chestnut teal chaphamaparvovirus,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2759413,chestnut teal megrivirus,megrivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2759416,chestnut teal sicinivirus-like virus,sicinivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
353768,chick syncytial virus,gammaretrovirus,retroviridae,ortervirales,revtraviricetes,TRUE,FALSE
1932006,chicken associated smacovirus,huchismacovirus,smacoviridae,cremevirales,arfiviricetes,TRUE,FALSE
336959,chicken astrovirus,avastrovirus,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
544801,chicken astrovirus 2,avastrovirus,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
3402623,chicken chapparvovirus,chaphamaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2109366,chicken chapparvovirus 1,,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2735304,chicken circovirus 2,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
2735305,chicken circovirus 3,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
2682574,chicken circovirus 4,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
2681776,chicken circovirus 5,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
2720954,chicken cyclovirus mg4_1122,cyclovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
2720955,chicken cyclovirus mg5_2967,cyclovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
2720956,chicken cyclovirus mg7_102,cyclovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
229103,chicken enteric coronavirus,,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
1534550,chicken gallivirus 1,gallivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
3367389,chicken genomovirus,,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2720937,chicken genomovirus mg2_274u,,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2720938,chicken genomovirus mg2_75,,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2720939,chicken genomovirus mg2_77,,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2720940,chicken genomovirus mg4_1107,,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2720943,chicken genomovirus mg4_1196,,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2720944,chicken genomovirus mg4_1210,,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2720947,chicken genomovirus mg4_1259,,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2720948,chicken genomovirus mg7_70,,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2720950,chicken genomovirus mg7_74,,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2720953,chicken genomovirus mg8_416,,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
1930304,chicken picobirnavirus,picobirnavirus,picobirnaviridae,durnavirales,duplopiviricetes,TRUE,FALSE
1819751,chicken picornavirus,,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
1534544,chicken picornavirus 1,,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
1534547,chicken picornavirus 4,,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
908207,chicken proventricular necrosis virus,,birnaviridae,,,TRUE,FALSE
1566005,chicken proventriculitis virus,,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2875658,chicken proventriculitis-associated circular virus 1,,,,,TRUE,FALSE
2875663,chicken proventriculitis-associated circular virus 10,,,,,TRUE,FALSE
2875664,chicken proventriculitis-associated circular virus 11,,,,,TRUE,FALSE
2875665,chicken proventriculitis-associated circular virus 12,,,,,TRUE,FALSE
2875669,chicken proventriculitis-associated circular virus 14,,,,,TRUE,FALSE
2875670,chicken proventriculitis-associated circular virus 15,,,,,TRUE,FALSE
2875671,chicken proventriculitis-associated circular virus 16,,,,,TRUE,FALSE
2875672,chicken proventriculitis-associated circular virus 17,,,,,TRUE,FALSE
2875673,chicken proventriculitis-associated circular virus 18,,,,,TRUE,FALSE
2875674,chicken proventriculitis-associated circular virus 19,,,,,TRUE,FALSE
2875659,chicken proventriculitis-associated circular virus 2,,,,,TRUE,FALSE
2875675,chicken proventriculitis-associated circular virus 20,,,,,TRUE,FALSE
2875676,chicken proventriculitis-associated circular virus 21,,,,,TRUE,FALSE
2875677,chicken proventriculitis-associated circular virus 22,,,,,TRUE,FALSE
2875678,chicken proventriculitis-associated circular virus 23,,,,,TRUE,FALSE
2875679,chicken proventriculitis-associated circular virus 24,,,,,TRUE,FALSE
2875680,chicken proventriculitis-associated circular virus 26,,,,,TRUE,FALSE
2875681,chicken proventriculitis-associated circular virus 27,,,,,TRUE,FALSE
2875682,chicken proventriculitis-associated circular virus 28,,,,,TRUE,FALSE
2875683,chicken proventriculitis-associated circular virus 29,,,,,TRUE,FALSE
2875660,chicken proventriculitis-associated circular virus 3,,,,,TRUE,FALSE
2875684,chicken proventriculitis-associated circular virus 30,,,,,TRUE,FALSE
2875661,chicken proventriculitis-associated circular virus 4,,,,,TRUE,FALSE
2875662,chicken proventriculitis-associated circular virus 5,,,,,TRUE,FALSE
2875666,chicken proventriculitis-associated circular virus 7,,,,,TRUE,FALSE
2875667,chicken proventriculitis-associated circular virus 8,,,,,TRUE,FALSE
2875668,chicken proventriculitis-associated circular virus 9,,,,,TRUE,FALSE
2720957,chicken smacovirus mg2_55,,smacoviridae,cremevirales,arfiviricetes,TRUE,FALSE
2720963,chicken smacovirus mg5_1444,,smacoviridae,cremevirales,arfiviricetes,TRUE,FALSE
2720964,chicken smacovirus mg6_1052,,smacoviridae,cremevirales,arfiviricetes,TRUE,FALSE
2720965,chicken smacovirus mg7_57,,smacoviridae,cremevirales,arfiviricetes,TRUE,FALSE
2720967,chicken smacovirus mg8_345,,smacoviridae,cremevirales,arfiviricetes,TRUE,FALSE
2109373,chicken stool associated circular virus 1,,,,,TRUE,FALSE
2109374,chicken stool associated circular virus 2,,,,,TRUE,FALSE
1930302,chicken stool-associated circular virus,,,,,TRUE,FALSE
2720900,chicken virus mg4_1578,,,,,TRUE,FALSE
2720901,chicken virus mg4_2302,,,,,TRUE,FALSE
2720902,chicken virus mg4_280,,,,,TRUE,FALSE
2720903,chicken virus mg4_657,,,,,TRUE,FALSE
2720904,chicken virus mg5_1345,,,,,TRUE,FALSE
2720905,chicken virus mg5_2197,,,,,TRUE,FALSE
2720906,chicken virus mg5_2676,,,,,TRUE,FALSE
2720908,chicken virus mg6_1197,,,,,TRUE,FALSE
2720909,chicken virus mg6_2056,,,,,TRUE,FALSE
2720910,chicken virus mg7_41u,,,,,TRUE,FALSE
2720911,chicken virus mg7_59,,,,,TRUE,FALSE
2720912,chicken virus mg8_273,,,,,TRUE,FALSE
2720913,chicken virus mg8_324,,,,,TRUE,FALSE
37124,chikungunya virus,alphavirus,togaviridae,martellivirales,alsuviricetes,TRUE,FALSE
2716656,chiles partiti-like virus,,partitiviridae,durnavirales,duplopiviricetes,TRUE,FALSE
1608440,chimeric virus 14,,,,,TRUE,FALSE
2510842,chimney swift adenovirus 1,,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
1743410,chimpanzee anellovirus,,anelloviridae,,,TRUE,FALSE
2170109,chimpanzee associated porprismacovirus 1,porprismacovirus,smacoviridae,cremevirales,arfiviricetes,TRUE,FALSE
2170110,chimpanzee associated porprismacovirus 2,porprismacovirus,smacoviridae,cremevirales,arfiviricetes,TRUE,FALSE
2762500,chimpanzee astrovirus,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
2762501,chimpanzee bufavirus,,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2793983,chimpanzee gemykibivirus,gemykibivirus,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2793984,chimpanzee parvovirus,,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2762503,chimpanzee picobirna-like virus,,,picornavirales,pisoniviricetes,TRUE,FALSE
2793985,chimpanzee picobirnavirus,picobirnavirus,picobirnaviridae,durnavirales,duplopiviricetes,TRUE,FALSE
2762502,chimpanzee salivirus,salivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2793987,chimpanzee torque teno virus,,anelloviridae,,,TRUE,FALSE
2116326,chinese broad-headed pond turtle astro-like virus,,,,,TRUE,FALSE
2116372,chinese broad-headed pond turtle hepacivirus,hepacivirus,flaviviridae,amarillovirales,flasuviricetes,TRUE,FALSE
979227,chinese giant salamander virus,ranavirus,iridoviridae,pimascovirales,megaviricetes,TRUE,FALSE
3399616,chinese soft-shelled turtle adenovirus 1,siadenovirus,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
2814814,chinese soft-shelled turtle flavivirus,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,TRUE,FALSE
2116373,chinese softshell turtle hepacivirus,hepacivirus,flaviviridae,amarillovirales,flasuviricetes,TRUE,FALSE
2116177,chinese softshell turtle picornavirus 2,,,picornavirales,pisoniviricetes,TRUE,FALSE
2587490,chinook aquareovirus,aquareovirus,spinareoviridae,reovirales,resentoviricetes,TRUE,FALSE
1986113,chinook salmon nidovirus 1,oncotshavirus,tobaniviridae,nidovirales,pisoniviricetes,TRUE,FALSE
1434087,chinstrap penguin adenovirus 1,mastadenovirus,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
1434089,chinstrap penguin adenovirus 3,mastadenovirus,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
1434090,chinstrap penguin adenovirus 4,mastadenovirus,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
1434091,chinstrap penguin adenovirus 5,mastadenovirus,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
1434092,chinstrap penguin adenovirus 6,mastadenovirus,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
1434093,chinstrap penguin adenovirus 7,mastadenovirus,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
1434094,chinstrap penguin adenovirus 8,mastadenovirus,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
2734500,chinturpovirus 1,pontunivirus,cremegaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
1177758,chipapillomavirus 1,chipapillomavirus,papillomaviridae,zurhausenvirales,papovaviricetes,TRUE,TRUE
1177759,chipapillomavirus 2,chipapillomavirus,papillomaviridae,zurhausenvirales,papovaviricetes,TRUE,TRUE
1513276,chipapillomavirus 3,chipapillomavirus,papillomaviridae,zurhausenvirales,papovaviricetes,TRUE,TRUE
2955695,chirohepevirus desmodi,chirohepevirus,hepeviridae,hepelivirales,alsuviricetes,TRUE,TRUE
1678146,chirohepevirus eptesici,chirohepevirus,hepeviridae,hepelivirales,alsuviricetes,TRUE,TRUE
2955696,chirohepevirus rhinolophi,chirohepevirus,hepeviridae,hepelivirales,alsuviricetes,TRUE,TRUE
2960040,chirohepevirus sp.,chirohepevirus,hepeviridae,hepelivirales,alsuviricetes,TRUE,FALSE
3052116,chitorquevirus indri1,chitorquevirus,anelloviridae,,,TRUE,TRUE
2928394,chloris chloris herpesvirus,,,herpesvirales,herviviricetes,TRUE,FALSE
291836,chlorocebus aethiops lymphocryptovirus 1,lymphocryptovirus,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
691497,chlorocebus aethiops lymphocryptovirus 2,lymphocryptovirus,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
1916693,chlorocebus sabaeus adenovirus,,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
1679172,chobar gorge virus,orbivirus,sedoreoviridae,reovirales,resentoviricetes,TRUE,FALSE
3028504,chodsigoa hypsibia henipavirus,henipavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
670559,choerodon azurio iridovirus,,iridoviridae,pimascovirales,megaviricetes,TRUE,FALSE
670530,choerodon azurio nervous necrosis virus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
2707205,christensen virus,,,,,TRUE,FALSE
2916848,chrysemys picta bellii nidovirus,,,nidovirales,pisoniviricetes,TRUE,FALSE
2794471,chrysolophuspictus parvoviridae sp.,,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2809007,chuviridae sp.,,chuviridae,jingchuvirales,monjiviricetes,TRUE,FALSE
2948592,chuvivirus sp.,chuvivirus,chuviridae,jingchuvirales,monjiviricetes,TRUE,FALSE
2794504,ciconia boyciana parvo-like hybrid virus,,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2794472,ciconia boyciana parvoviridae sp.,,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2605648,ciconiid herpesvirus 1,,,herpesvirales,herviviricetes,TRUE,FALSE
2839067,cingulatid gammaherpesvirus 1,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
1954248,circoviridae sp.,,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
3047396,circovirus barbel,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3050241,circovirus bastao,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3052117,circovirus bear,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3050240,circovirus bianfu,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3047720,circovirus canary,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
142661,circovirus canary,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3047721,circovirus canine,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3050283,circovirus catfish,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3047397,circovirus chauvesouris,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3052118,circovirus cia,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3052119,circovirus civet,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3052120,circovirus daga,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3047813,circovirus duck,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
324685,circovirus duck,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3052121,circovirus eniyan,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3047835,circovirus finch,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
400122,circovirus finch,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3052122,circovirus gnaver,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3047842,circovirus goose,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3052123,circovirus gryzon,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3047861,circovirus gull,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
400121,circovirus gull,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3052124,circovirus ialtag,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3052125,circovirus impundu,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3047403,circovirus kelawar,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3052126,circovirus kiore,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3047401,circovirus lepakko,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3059883,circovirus magu,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3048202,circovirus mink,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3047402,circovirus morcego,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3047561,circovirus parrot,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
77856,circovirus parrot,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3048261,circovirus penguin,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
3050342,circovirus pigeon,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
1414603,circovirus pigeon,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,TRUE
